-2 0 0 1.77767e+00 5.12076e-01 0.00000e+00 6.51536e+13 1.68804e+10 5.81345e+00 -8.08517e-01 -5.87754e-15 0.00000e+00 2.96851e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 -1.73324e+00 
-2 1 0 1.77767e+00 5.37612e-01 0.00000e+00 6.51536e+13 1.68804e+10 5.81345e+00 -8.08517e-01 -1.72439e-14 0.00000e+00 3.03400e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 -1.73324e+00 
-2 2 0 1.77767e+00 5.62591e-01 0.00000e+00 6.51536e+13 1.68804e+10 5.81345e+00 -8.08517e-01 -2.81215e-14 0.00000e+00 3.09217e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 -1.73324e+00 
-2 3 0 1.77767e+00 5.87040e-01 0.00000e+00 6.51536e+13 1.68804e+10 5.81345e+00 -8.08517e-01 -6.90381e-14 0.00000e+00 3.14369e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 -1.73324e+00 
-2 4 0 1.77767e+00 6.10982e-01 0.00000e+00 6.51536e+13 1.68804e+10 5.81345e+00 -8.08517e-01 -8.37016e-14 0.00000e+00 3.18917e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 -1.73324e+00 
-2 5 0 1.77767e+00 6.34438e-01 0.00000e+00 6.51536e+13 1.68804e+10 5.81345e+00 -8.08517e-01 -1.07789e-13 0.00000e+00 3.22919e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 -1.73324e+00 
-2 6 0 1.77767e+00 6.57431e-01 0.00000e+00 6.51536e+13 1.68804e+10 5.81345e+00 -8.08517e-01 -1.38361e-13 0.00000e+00 3.26424e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 -1.73324e+00 
-2 7 0 1.77767e+00 6.79981e-01 0.00000e+00 6.51536e+13 1.68804e+10 5.81345e+00 -8.08517e-01 -1.44039e-13 0.00000e+00 3.29480e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 -1.73324e+00 
-2 8 0 1.77767e+00 7.02107e-01 0.00000e+00 6.51536e+13 1.68804e+10 5.81345e+00 -8.08517e-01 -1.46730e-13 0.00000e+00 3.32128e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 -1.73324e+00 
-2 9 0 1.77767e+00 7.23827e-01 0.00000e+00 6.51536e+13 1.68804e+10 5.81345e+00 -8.08517e-01 -1.64254e-13 0.00000e+00 3.34407e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 -1.73324e+00 
-2 10 0 1.77767e+00 7.45158e-01 0.00000e+00 6.51536e+13 1.68804e+10 5.81345e+00 -8.08517e-01 -1.81447e-13 0.00000e+00 3.36353e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 -1.73324e+00 
-2 11 0 1.77767e+00 7.66118e-01 0.00000e+00 6.51536e+13 1.68804e+10 5.81345e+00 -8.08517e-01 -1.92940e-13 0.00000e+00 3.37997e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 -1.73324e+00 
-2 12 0 1.77767e+00 7.86720e-01 0.00000e+00 6.51536e+13 1.68804e+10 5.81345e+00 -8.08517e-01 -1.96242e-13 0.00000e+00 3.39368e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 -1.73324e+00 
-2 13 0 1.77767e+00 8.06982e-01 0.00000e+00 6.51536e+13 1.68804e+10 5.81345e+00 -8.08517e-01 -1.81486e-13 0.00000e+00 3.40493e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 -1.73324e+00 
-2 14 0 1.77767e+00 8.26916e-01 0.00000e+00 6.51536e+13 1.68804e+10 5.81345e+00 -8.08517e-01 -1.91781e-13 0.00000e+00 3.41397e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 -1.73324e+00 
-2 15 0 1.77767e+00 8.46537e-01 0.00000e+00 6.51536e+13 1.68804e+10 5.81345e+00 -8.08517e-01 -2.11892e-13 0.00000e+00 3.42101e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 -1.73324e+00 
-2 16 0 1.77767e+00 8.65857e-01 0.00000e+00 6.51536e+13 1.68804e+10 5.81345e+00 -8.08517e-01 -2.07091e-13 0.00000e+00 3.42626e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 -1.73324e+00 
-2 17 0 1.77767e+00 8.84889e-01 0.00000e+00 6.51536e+13 1.68804e+10 5.81345e+00 -8.08517e-01 -2.04144e-13 0.00000e+00 3.42991e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 -1.73324e+00 
-2 18 0 1.77767e+00 9.03645e-01 0.00000e+00 6.51536e+13 1.68804e+10 5.81345e+00 -8.08517e-01 -2.12221e-13 0.00000e+00 3.43211e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 -1.73324e+00 
-2 19 0 1.77767e+00 9.22136e-01 0.00000e+00 6.51536e+13 1.68804e+10 5.81345e+00 -8.08517e-01 -2.28129e-13 0.00000e+00 3.43304e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 -1.73324e+00 
-2 20 0 1.77767e+00 9.40373e-01 0.00000e+00 6.51536e+13 1.68804e+10 5.81345e+00 -8.08517e-01 -2.24024e-13 0.00000e+00 3.43282e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 -1.73324e+00 
-2 21 0 1.77767e+00 9.58367e-01 0.00000e+00 6.51536e+13 1.68804e+10 5.81345e+00 -8.08517e-01 -2.12087e-13 0.00000e+00 3.43159e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 -1.73324e+00 
-2 22 0 1.77767e+00 9.76127e-01 0.00000e+00 6.51536e+13 1.68804e+10 5.81345e+00 -8.08517e-01 -2.15103e-13 0.00000e+00 3.42947e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 -1.73324e+00 
-2 23 0 1.77767e+00 9.93664e-01 0.00000e+00 6.51536e+13 1.68804e+10 5.81345e+00 -8.08517e-01 -2.19680e-13 0.00000e+00 3.42656e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 -1.73324e+00 
-2 24 0 1.77767e+00 1.01099e+00 0.00000e+00 6.51536e+13 1.68804e+10 5.81345e+00 -8.08517e-01 -2.07615e-13 0.00000e+00 3.42297e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 -1.73324e+00 
-2 25 0 1.77767e+00 1.02810e+00 0.00000e+00 6.51536e+13 1.68804e+10 5.81345e+00 -8.08517e-01 -2.08430e-13 0.00000e+00 3.41879e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 -1.73324e+00 
-2 26 0 1.77767e+00 1.04502e+00 0.00000e+00 6.51536e+13 1.68804e+10 5.81345e+00 -8.08517e-01 -2.06061e-13 0.00000e+00 3.41409e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 -1.73324e+00 
-2 27 0 1.77767e+00 1.06175e+00 0.00000e+00 6.51536e+13 1.68804e+10 5.81345e+00 -8.08517e-01 -1.97982e-13 0.00000e+00 3.40896e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 -1.73324e+00 
-2 28 0 1.77767e+00 1.07831e+00 0.00000e+00 6.51536e+13 1.68804e+10 5.81345e+00 -8.08517e-01 -2.00282e-13 0.00000e+00 3.40346e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 -1.73324e+00 
-2 29 0 1.77767e+00 1.09468e+00 0.00000e+00 6.51536e+13 1.68804e+10 5.81345e+00 -8.08517e-01 -1.92238e-13 0.00000e+00 3.39767e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 -1.73324e+00 
-2 30 0 1.77767e+00 1.11090e+00 0.00000e+00 6.51536e+13 1.68804e+10 5.81345e+00 -8.08517e-01 -1.92187e-13 0.00000e+00 3.39163e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 -1.73324e+00 
-2 31 0 1.77767e+00 1.12695e+00 0.00000e+00 6.51536e+13 1.68804e+10 5.81345e+00 -8.08517e-01 -2.04400e-13 0.00000e+00 3.38540e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 -1.73324e+00 
-2 32 0 1.77767e+00 1.14285e+00 0.00000e+00 6.51536e+13 1.68804e+10 5.81345e+00 -8.08517e-01 -1.98701e-13 0.00000e+00 3.37904e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 -1.73324e+00 
-2 33 0 1.77767e+00 1.15861e+00 0.00000e+00 6.51536e+13 1.68804e+10 5.81345e+00 -8.08517e-01 -1.85484e-13 0.00000e+00 3.37258e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 -1.73324e+00 
-2 34 0 1.77767e+00 1.17424e+00 0.00000e+00 6.51536e+13 1.68804e+10 5.81345e+00 -8.08517e-01 -1.75412e-13 0.00000e+00 3.36607e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 -1.73324e+00 
-2 35 0 1.77767e+00 1.18973e+00 0.00000e+00 6.51536e+13 1.68804e+10 5.81345e+00 -8.08517e-01 -1.78913e-13 0.00000e+00 3.35955e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 -1.73324e+00 
-2 36 0 1.77767e+00 1.20509e+00 0.00000e+00 6.51536e+13 1.68804e+10 5.81345e+00 -8.08517e-01 -1.66281e-13 0.00000e+00 3.35304e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 -1.73324e+00 
-2 37 0 1.77767e+00 1.22033e+00 0.00000e+00 6.51536e+13 1.68804e+10 5.81345e+00 -8.08517e-01 -1.52794e-13 0.00000e+00 3.34659e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 -1.73324e+00 
-2 38 0 1.77767e+00 1.23547e+00 0.00000e+00 6.51536e+13 1.68804e+10 5.81345e+00 -8.08517e-01 -1.52467e-13 0.00000e+00 3.34022e-03 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 -1.73324e+00 
